CASRN,DTXSID,Name,Species,Sex,DosingAdj,HalfLife.h,kelim.h,Source,NObs,Multimodal,FittedDist
24503-62-6,DTXSID20382118,"3-chloro-2,2,3,3-tetrafluoropropanoyl chloride",,,,52.55,,,,,
24503-62-6,DTXSID20382118,"3-chloro-2,2,3,3-tetrafluoropropanoyl chloride",,,,4.943,,,,,
5930-66-5,DTXSID80382119,"3-chloro-2,2,3,3-tetrafluoropropanoyl fluoride",,,,52.55,,,,,
5930-66-5,DTXSID80382119,"3-chloro-2,2,3,3-tetrafluoropropanoyl fluoride",,,,4.943,,,,,
94083-43-9,DTXSID20536932,"3-Chloro-3,4,4,4-tetrafluoro-2-methylbutan-2-ol",,,,52.55,,,,,
94083-43-9,DTXSID20536932,"3-Chloro-3,4,4,4-tetrafluoro-2-methylbutan-2-ol",,,,782.4,,,,,
94083-43-9,DTXSID20536932,"3-Chloro-3,4,4,4-tetrafluoro-2-methylbutan-2-ol",,,,4.943,,,,,
377-28-6,DTXSID701023028,"3-Cyano-2,2,3,3-tetrafluoropropanoic acid",,,,29070,,,,,
377-28-6,DTXSID701023028,"3-Cyano-2,2,3,3-tetrafluoropropanoic acid",,,,52.55,,,,,
377-28-6,DTXSID701023028,"3-Cyano-2,2,3,3-tetrafluoropropanoic acid",,,,4.943,,,,,
709620-35-9,DTXSID40896484,"3-Ethenyl-1,1,2-trifluoro-2-(1,1,2,2-tetrafluoro-2-{1,1,2,2-tetrafluoro-2-[1,1,2,2-tetrafluoro-2-(trifluoromethoxy)ethoxy]ethoxy}ethoxy)cyclobutane",,,,29070,,,,,
709620-35-9,DTXSID40896484,"3-Ethenyl-1,1,2-trifluoro-2-(1,1,2,2-tetrafluoro-2-{1,1,2,2-tetrafluoro-2-[1,1,2,2-tetrafluoro-2-(trifluoromethoxy)ethoxy]ethoxy}ethoxy)cyclobutane",,,,782.4,,,,,
356-77-4,DTXSID70337512,"3-Ethenyl-1,1,2,2-tetrafluorocyclobutane",,,,52.55,,,,,
356-77-4,DTXSID70337512,"3-Ethenyl-1,1,2,2-tetrafluorocyclobutane",,,,4.943,,,,,
925686-63-1,DTXSID60853958,"3-Ethenyl-1,2,2-trifluoro-1-(trifluoromethyl)cyclobutane",,,,52.55,,,,,
925686-63-1,DTXSID60853958,"3-Ethenyl-1,2,2-trifluoro-1-(trifluoromethyl)cyclobutane",,,,4.943,,,,,
297730-93-9,DTXSID90870315,3-Ethoxyperfluoro(2-methylhexane),,,,52.55,,,,,
113138-48-0,DTXSID10764767,"3-Ethyl-7,8,8,9,9,10,10,11,11,12,12,13,13,13-tetradecafluorotridec-6-en-6-yl phosphate",,,,29070,,,,,
113138-48-0,DTXSID10764767,"3-Ethyl-7,8,8,9,9,10,10,11,11,12,12,13,13,13-tetradecafluorotridec-6-en-6-yl phosphate",,,,782.4,,,,,
113448-90-1,DTXSID30896731,3-Fluoro-4-{(E)-[4'-(heptafluoropropyl)[biphenyl]-4-yl]diazenyl}phenol,,,,29070,,,,,
113448-90-1,DTXSID30896731,3-Fluoro-4-{(E)-[4'-(heptafluoropropyl)[biphenyl]-4-yl]diazenyl}phenol,,,,782.4,,,,,
1346521-48-9,DTXSID601023168,3-Fluoropropyl nonafluorobutane-1-sulfonate,,,,52.55,,,,,
1346521-48-9,DTXSID601023168,3-Fluoropropyl nonafluorobutane-1-sulfonate,,,,4.943,,,,,
106108-22-9,DTXSID901023579,"3-Iodo-1,1,2,2-tetrafluoropropyl trifluorovinyl ether",,,,52.55,,,,,
106108-22-9,DTXSID901023579,"3-Iodo-1,1,2,2-tetrafluoropropyl trifluorovinyl ether",,,,4.943,,,,,
132182-92-4,DTXSID20881338,3-Methoxyperfluoro(2-methylpentane),,,,52.55,,,,,
313475-50-2,DTXSID80583740,3-Methyl-1-((perfluorohexyl)ethyl)-1H-imidazol-3-ium hexafluorophosphate,,,,29070,,,,,
313475-50-2,DTXSID80583740,3-Methyl-1-((perfluorohexyl)ethyl)-1H-imidazol-3-ium hexafluorophosphate,,,,782.4,,,,,
1622133-36-1,DTXSID40896106,3-Methyl-2-(nonafluorobutyl)-1H-indole,,,,29070,,,,,
1622133-36-1,DTXSID40896106,3-Methyl-2-(nonafluorobutyl)-1H-indole,,,,782.4,,,,,
813460-60-5,DTXSID20667619,"3-Methyl-3-(2,2,3,3,3-pentafluoropropoxy)oxetane",,,,52.55,,,,,
449177-94-0,DTXSID40889179,"3-Methyl-3-[(2,2,3,3,3-pentafluoropropoxy)methyl]-oxetane",,,,52.55,,,,,
449177-94-0,DTXSID40889179,"3-Methyl-3-[(2,2,3,3,3-pentafluoropropoxy)methyl]-oxetane",,,,4.943,,,,,
475678-78-5,DTXSID30889183,"3-Methyl-3-[[(3,3,4,4,5,5,6,6,6-nonafluorohexyl)oxy]methyl]oxetane",,,,29070,,,,,
475678-78-5,DTXSID30889183,"3-Methyl-3-[[(3,3,4,4,5,5,6,6,6-nonafluorohexyl)oxy]methyl]oxetane",,,,52.55,,,,,
475678-78-5,DTXSID30889183,"3-Methyl-3-[[(3,3,4,4,5,5,6,6,6-nonafluorohexyl)oxy]methyl]oxetane",,,,782.4,,,,,
20116-32-9,DTXSID50379718,"3-methyl-4-(2,2,3,3,4,4,5,5,5-nonafluoropentyl)cyclopentane-1,1-dicarboxylic Acid",,,,29070,,,,,
20116-32-9,DTXSID50379718,"3-methyl-4-(2,2,3,3,4,4,5,5,5-nonafluoropentyl)cyclopentane-1,1-dicarboxylic Acid",,,,782.4,,,,,
57728-77-5,DTXSID50711396,3-Methyl-4-(methylsulfanyl)phenyl pentafluoroethane-1-sulfonate,,,,29070,,,,,
57728-77-5,DTXSID50711396,3-Methyl-4-(methylsulfanyl)phenyl pentafluoroethane-1-sulfonate,,,,782.4,,,,,
63967-44-2,DTXSID80803157,"3-Methyl-5-(tridecafluorohexyl)-1,2,4-trioxolane",,,,29070,,,,,
63967-44-2,DTXSID80803157,"3-Methyl-5-(tridecafluorohexyl)-1,2,4-trioxolane",,,,782.4,,,,,
63967-44-2,DTXSID80803157,"3-Methyl-5-(tridecafluorohexyl)-1,2,4-trioxolane",,,,52.55,,,,,
183873-56-5,DTXSID90896510,"3-Methylbutyl 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate",,,,29070,,,,,
183873-56-5,DTXSID90896510,"3-Methylbutyl 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate",,,,52.55,,,,,
183873-56-5,DTXSID90896510,"3-Methylbutyl 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate",,,,782.4,,,,,
117374-32-0,DTXSID40895937,3-Methylbutyl heptadecafluorononanoate,,,,29070,,,,,
117374-32-0,DTXSID40895937,3-Methylbutyl heptadecafluorononanoate,,,,782.4,,,,,
75743-21-4,DTXSID40703705,"3-Methylbutyl N-(2,2,3,3,4,4,4-heptafluorobutanoyl)-L-leucinate",,,,29070,,,,,
75743-21-4,DTXSID40703705,"3-Methylbutyl N-(2,2,3,3,4,4,4-heptafluorobutanoyl)-L-leucinate",,,,782.4,,,,,
24271-51-0,DTXSID90336365,3-methylphenyl pentafluoropropanoate,,,,29070,,,,,
24271-51-0,DTXSID90336365,3-methylphenyl pentafluoropropanoate,,,,4.943,,,,,
24271-51-0,DTXSID90336365,3-methylphenyl pentafluoropropanoate,,,,782.4,,,,,
24271-51-0,DTXSID90336365,3-methylphenyl pentafluoropropanoate,,,,52.55,,,,,
52512-15-9,DTXSID30850994,3-Nitrophenyl heptafluorobutanoate,,,,29070,,,,,
52512-15-9,DTXSID30850994,3-Nitrophenyl heptafluorobutanoate,,,,782.4,,,,,
119091-29-1,DTXSID90449404,"3-Octanone, 8-chloro-5,5,6,6,7,7,8,8-octafluoro-2,2-dimethyl-",,,,29070,,,,,
119091-29-1,DTXSID90449404,"3-Octanone, 8-chloro-5,5,6,6,7,7,8,8-octafluoro-2,2-dimethyl-",,,,782.4,,,,,
71039-88-8,DTXSID70895283,3-Perfluoroheptene,,,,52.55,,,,,
71039-88-8,DTXSID70895283,3-Perfluoroheptene,,,,4.943,,,,,
106226-84-0,DTXSID40762352,3-Phenyl-1-(undecafluorocyclohexyl)prop-2-yn-1-one,,,,29070,,,,,
106226-84-0,DTXSID40762352,3-Phenyl-1-(undecafluorocyclohexyl)prop-2-yn-1-one,,,,782.4,,,,,
146304-76-9,DTXSID00896228,"3-Phenyl-5-(tridecafluorohexyl)-1,2,4-oxadiazole",,,,29070,,,,,
146304-76-9,DTXSID00896228,"3-Phenyl-5-(tridecafluorohexyl)-1,2,4-oxadiazole",,,,782.4,,,,,
62315-07-5,DTXSID20399867,"3-Pyridinecarboxamide, N-[4-(nonafluorobutoxy)phenyl]-",,,,29070,,,,,
62315-07-5,DTXSID20399867,"3-Pyridinecarboxamide, N-[4-(nonafluorobutoxy)phenyl]-",,,,782.4,,,,,
402592-21-6,DTXSID40464208,"3-Trifluoromethyl-1H,1H,5H-perfluoro-1-hexanol",,,,52.55,,,,,
93830-92-3,DTXSID40881330,3-Trifluoromethylperfluoro-2-pentanone,,,,52.55,,,,,
93830-92-3,DTXSID40881330,3-Trifluoromethylperfluoro-2-pentanone,,,,4.943,,,,,
239463-96-8,DTXSID30379357,3(Perfluoro-2-butyl)propanol,,,,52.55,,,,,
239463-96-8,DTXSID30379357,3(Perfluoro-2-butyl)propanol,,,,782.4,,,,,
239463-96-8,DTXSID30379357,3(Perfluoro-2-butyl)propanol,,,,4.943,,,,,
4368-75-6,DTXSID50290777,"3,3'-(1,1,2,2,3,3-hexafluoropropane-1,3-diyl)bis[5-(pentafluoroethyl)-1,2,4-oxadiazole]",,,,29070,,,,,
4368-75-6,DTXSID50290777,"3,3'-(1,1,2,2,3,3-hexafluoropropane-1,3-diyl)bis[5-(pentafluoroethyl)-1,2,4-oxadiazole]",,,,782.4,,,,,
146304-71-4,DTXSID70896735,"3,3'-(1,4-Phenylene)bis[5-(tridecafluorohexyl)-1,2,4-oxadiazole]",,,,29070,,,,,
146304-71-4,DTXSID70896735,"3,3'-(1,4-Phenylene)bis[5-(tridecafluorohexyl)-1,2,4-oxadiazole]",,,,782.4,,,,,
170658-51-2,DTXSID50578320,"3,3'-(3,3,4,4,5,5-Hexafluorocyclopent-1-ene-1,2-diyl)bis(2,4-dimethylthiophene)",,,,29070,,,,,
170658-51-2,DTXSID50578320,"3,3'-(3,3,4,4,5,5-Hexafluorocyclopent-1-ene-1,2-diyl)bis(2,4-dimethylthiophene)",,,,782.4,,,,,
190394-25-3,DTXSID10893364,"3,3?-(Perfluoro-1-cyclopentene-1,2-diyl)bis(2,5-dimethylthiophene)",,,,29070,,,,,
190394-25-3,DTXSID10893364,"3,3?-(Perfluoro-1-cyclopentene-1,2-diyl)bis(2,5-dimethylthiophene)",,,,782.4,,,,,
630045-87-3,DTXSID40804004,"3,3'-Bis(tridecafluorohexyl)-2,2'-bithiophene",,,,29070,,,,,
630045-87-3,DTXSID40804004,"3,3'-Bis(tridecafluorohexyl)-2,2'-bithiophene",,,,782.4,,,,,
312-14-1,DTXSID70301793,"3,3'-sulfanediylbis(4,4,5,5,6,6,6-heptafluorohexanoic acid)",,,,29070,,,,,
312-14-1,DTXSID70301793,"3,3'-sulfanediylbis(4,4,5,5,6,6,6-heptafluorohexanoic acid)",,,,782.4,,,,,
60176-94-5,DTXSID20330598,"3,3-bis(2,2,3,3,4,4,5,5-octafluoropentoxymethyl)oxetane",,,,29070,,,,,
60176-94-5,DTXSID20330598,"3,3-bis(2,2,3,3,4,4,5,5-octafluoropentoxymethyl)oxetane",,,,782.4,,,,,
36591-89-6,DTXSID00893252,"3,3-Bis(trifluoromethyl)perfluoropentane",,,,29070,,,,,
36591-89-6,DTXSID00893252,"3,3-Bis(trifluoromethyl)perfluoropentane",,,,52.55,,,,,
36591-89-6,DTXSID00893252,"3,3-Bis(trifluoromethyl)perfluoropentane",,,,782.4,,,,,
36591-89-6,DTXSID00893252,"3,3-Bis(trifluoromethyl)perfluoropentane",,,,4.943,,,,,
422-56-0,DTXSID1042027,"3,3-Dichloro-1,1,1,2,2-pentafluoropropane",,,,52.55,,,,,
422-56-0,DTXSID1042027,"3,3-Dichloro-1,1,1,2,2-pentafluoropropane",,,,4.943,,,,,
53281-49-5,DTXSID60506119,#N/A,,,,52.55,,,,,
53281-49-5,DTXSID60506119,#N/A,,,,4.943,,,,,
13045-20-0,DTXSID10503092,#N/A,,,,52.55,,,,,
13045-20-0,DTXSID10503092,#N/A,,,,782.4,,,,,
13045-20-0,DTXSID10503092,#N/A,,,,4.943,,,,,
113506-37-9,DTXSID70765119,#N/A,,,,782.4,,,,,
113506-37-9,DTXSID70765119,#N/A,,,,29070,,,,,
113506-37-9,DTXSID70765119,#N/A,,,,52.55,,,,,
113506-37-9,DTXSID70765119,#N/A,,,,4.943,,,,,
107368-63-8,DTXSID80896529,"3,3-Dimethylbutan-2-yl 2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoate",,,,29070,,,,,
107368-63-8,DTXSID80896529,"3,3-Dimethylbutan-2-yl 2,3,3,3-tetrafluoro-2-[1,1,2,3,3,3-hexafluoro-2-(heptafluoropropoxy)propoxy]propanoate",,,,782.4,,,,,
63904-22-3,DTXSID20631431,"3,3,3-Trifluoro-1-(heptafluoropropoxy)prop-1-yne",,,,52.55,,,,,
63904-22-3,DTXSID20631431,"3,3,3-Trifluoro-1-(heptafluoropropoxy)prop-1-yne",,,,4.943,,,,,
326495-77-6,DTXSID30892359,"3,3,3-Trifluoro-2-(heptafluoropropoxy)propanoic acid",,,,52.55,,,,,
89812-30-6,DTXSID40755522,"3,3,4-Trifluoro-2-methyl-4-(trifluoromethyl)decan-2-ol",,,,29070,,,,,
89812-30-6,DTXSID40755522,"3,3,4-Trifluoro-2-methyl-4-(trifluoromethyl)decan-2-ol",,,,782.4,,,,,
89812-30-6,DTXSID40755522,"3,3,4-Trifluoro-2-methyl-4-(trifluoromethyl)decan-2-ol",,,,4.943,,,,,
262617-19-6,DTXSID00610941,"3,3,4-Trifluoro-4-(heptafluoropropoxy)tricyclo[4.2.1.0~2,5~]non-7-ene",,,,29070,,,,,
262617-19-6,DTXSID00610941,"3,3,4-Trifluoro-4-(heptafluoropropoxy)tricyclo[4.2.1.0~2,5~]non-7-ene",,,,782.4,,,,,
262617-19-6,DTXSID00610941,"3,3,4-Trifluoro-4-(heptafluoropropoxy)tricyclo[4.2.1.0~2,5~]non-7-ene",,,,52.55,,,,,
62409-61-4,DTXSID70808833,"3,3,4-Trifluoro-4-(trifluoromethyl)-1,2,3,4-tetrahydronaphthalen-2-ol",,,,29070,,,,,
62409-61-4,DTXSID70808833,"3,3,4-Trifluoro-4-(trifluoromethyl)-1,2,3,4-tetrahydronaphthalen-2-ol",,,,52.55,,,,,
62409-61-4,DTXSID70808833,"3,3,4-Trifluoro-4-(trifluoromethyl)-1,2,3,4-tetrahydronaphthalen-2-ol",,,,4.943,,,,,
62409-61-4,DTXSID70808833,"3,3,4-Trifluoro-4-(trifluoromethyl)-1,2,3,4-tetrahydronaphthalen-2-ol",,,,782.4,,,,,
61682-14-2,DTXSID30617564,#N/A,,,,52.55,,,,,
88469-25-4,DTXSID70548580,"3,3,4,4-Tetrafluoro-1-methylcyclobut-1-ene",,,,52.55,,,,,
88469-25-4,DTXSID70548580,"3,3,4,4-Tetrafluoro-1-methylcyclobut-1-ene",,,,4.943,,,,,
15563-92-5,DTXSID20298462,"3,3,4,4-tetrafluoro-1,2-diiodocyclobutene",,,,29070,,,,,
15563-92-5,DTXSID20298462,"3,3,4,4-tetrafluoro-1,2-diiodocyclobutene",,,,782.4,,,,,
15563-92-5,DTXSID20298462,"3,3,4,4-tetrafluoro-1,2-diiodocyclobutene",,,,52.55,,,,,
361-82-0,DTXSID10617562,"3,3,4,4-Tetrafluoro-1,2-dimethoxycyclobut-1-ene",,,,52.55,,,,,
361-82-0,DTXSID10617562,"3,3,4,4-Tetrafluoro-1,2-dimethoxycyclobut-1-ene",,,,4.943,,,,,
711-60-4,DTXSID50298455,"3,3,4,4-tetrafluoro-1,2-dipropylcyclobutene",,,,29070,,,,,
711-60-4,DTXSID50298455,"3,3,4,4-tetrafluoro-1,2-dipropylcyclobutene",,,,782.4,,,,,
711-60-4,DTXSID50298455,"3,3,4,4-tetrafluoro-1,2-dipropylcyclobutene",,,,52.55,,,,,
711-60-4,DTXSID50298455,"3,3,4,4-tetrafluoro-1,2-dipropylcyclobutene",,,,4.943,,,,,
6/6/2163,DTXSID90382165,"3,3,4,4-tetrafluoro-1,6-diiodohexane",,,,29070,,,,,
6/6/2163,DTXSID90382165,"3,3,4,4-tetrafluoro-1,6-diiodohexane",,,,782.4,,,,,
360-46-3,DTXSID8073899,"3,3,4,4-Tetrafluoro-2-(pentafluoroethyl)-1,2-oxazetidine",,,,52.55,,,,,
360-46-3,DTXSID8073899,"3,3,4,4-Tetrafluoro-2-(pentafluoroethyl)-1,2-oxazetidine",,,,4.943,,,,,
110719-86-3,DTXSID60553683,"3,3,4,4-Tetrafluoro-2,2,5,5-tetrakis(trifluoromethyl)oxolane",,,,52.55,,,,,
1152098-94-6,DTXSID30896493,"3,3,4,4-Tetrafluoro-4-(heptafluoropropoxy)but-1-ene",,,,52.55,,,,,
122817-51-0,DTXSID50624351,"3,3,4,4-Tetrafluoro-4-[(trifluoroethenyl)oxy]but-1-ene",,,,52.55,,,,,
122817-51-0,DTXSID50624351,"3,3,4,4-Tetrafluoro-4-[(trifluoroethenyl)oxy]but-1-ene",,,,4.943,,,,,
363158-84-3,DTXSID90893382,2-(Perfluoro-(1-fluorosulfonyl-2-ethoxy)ethyl)acetic acid,,,,29070,,,,,
363158-84-3,DTXSID90893382,2-(Perfluoro-(1-fluorosulfonyl-2-ethoxy)ethyl)acetic acid,,,,782.4,,,,,
363158-84-3,DTXSID90893382,2-(Perfluoro-(1-fluorosulfonyl-2-ethoxy)ethyl)acetic acid,,,,52.55,,,,,
33831-83-3,DTXSID8073475,"3,3,4,4-Tetrafluoro-4-iodo-1-butene",,,,52.55,,,,,
33831-83-3,DTXSID8073475,"3,3,4,4-Tetrafluoro-4-iodo-1-butene",,,,4.943,,,,,
663-45-6,DTXSID60216509,"3,3,4,4-Tetrafluorocyclobutane-1,2-dione",,,,52.55,,,,,
663-45-6,DTXSID60216509,"3,3,4,4-Tetrafluorocyclobutane-1,2-dione",,,,4.943,,,,,
5239-56-5,DTXSID60548579,"3,3,4,4-Tetrafluorocyclopent-1-ene",,,,52.55,,,,,
5239-56-5,DTXSID60548579,"3,3,4,4-Tetrafluorocyclopent-1-ene",,,,4.943,,,,,
1763-21-9,DTXSID70170108,"3,3,4,4-Tetrafluorohexa-1,5-diene",,,,52.55,,,,,
1763-21-9,DTXSID70170108,"3,3,4,4-Tetrafluorohexa-1,5-diene",,,,4.943,,,,,
102489-63-4,DTXSID40907605,"3,3,4,4-Tetrafluorooctahydro-5,8-methano-1,2-benzodithiine",,,,29070,,,,,
102489-63-4,DTXSID40907605,"3,3,4,4-Tetrafluorooctahydro-5,8-methano-1,2-benzodithiine",,,,52.55,,,,,
102489-63-4,DTXSID40907605,"3,3,4,4-Tetrafluorooctahydro-5,8-methano-1,2-benzodithiine",,,,4.943,,,,,
102489-63-4,DTXSID40907605,"3,3,4,4-Tetrafluorooctahydro-5,8-methano-1,2-benzodithiine",,,,782.4,,,,,
374-33-4,DTXSID10382081,"3,3,4,4-tetrafluorooxolane",,,,52.55,,,,,
374-33-4,DTXSID10382081,"3,3,4,4-tetrafluorooxolane",,,,4.943,,,,,
1810-13-5,DTXSID10880173,"3,3,4,4-Tetrafluoropyrrolidine Hydrochloride",,,,52.55,,,,,
1810-13-5,DTXSID10880173,"3,3,4,4-Tetrafluoropyrrolidine Hydrochloride",,,,4.943,,,,,
6654-42-8,DTXSID80409512,"3,3,4,4-Tetrafluorotricyclo[4.2.1.0(2,5)]non-7-ene",,,,52.55,,,,,
6654-42-8,DTXSID80409512,"3,3,4,4-Tetrafluorotricyclo[4.2.1.0(2,5)]non-7-ene",,,,4.943,,,,,
337-29-1,DTXSID90955318,"3,3,4,4,4-Pentafluoro-1-(pyridin-2-yl)butan-2-one",,,,52.55,,,,,
337-29-1,DTXSID90955318,"3,3,4,4,4-Pentafluoro-1-(pyridin-2-yl)butan-2-one",,,,782.4,,,,,
337-29-1,DTXSID90955318,"3,3,4,4,4-Pentafluoro-1-(pyridin-2-yl)butan-2-one",,,,4.943,,,,,
167010-73-3,DTXSID10570522,"3,3,4,4,4-Pentafluoro-1-[(R)-4-methylbenzene-1-sulfinyl]butan-2-one",,,,29070,,,,,
167010-73-3,DTXSID10570522,"3,3,4,4,4-Pentafluoro-1-[(R)-4-methylbenzene-1-sulfinyl]butan-2-one",,,,782.4,,,,,
167010-73-3,DTXSID10570522,"3,3,4,4,4-Pentafluoro-1-[(R)-4-methylbenzene-1-sulfinyl]butan-2-one",,,,4.943,,,,,
1882109-59-2,DTXSID80896569,"Perfluoro-2-ethyl-2,3-dimethylbutanoic acid",,,,52.55,,,,,
1882109-59-2,DTXSID80896569,"Perfluoro-2-ethyl-2,3-dimethylbutanoic acid",,,,29070,,,,,
1882109-59-2,DTXSID80896569,"Perfluoro-2-ethyl-2,3-dimethylbutanoic acid",,,,782.4,,,,,
189154-79-8,DTXSID80447691,"3,3,4,4,4-Pentafluoro-2-(trifluoromethyl)-1-butene",,,,52.55,,,,,
189154-79-8,DTXSID80447691,"3,3,4,4,4-Pentafluoro-2-(trifluoromethyl)-1-butene",,,,4.943,,,,,
89972-15-6,DTXSID80524734,"3,3,4,4,4-Pentafluoro-2-hydrazinyl-2-hydroxybutanehydrazide",,,,29070,,,,,
89972-15-6,DTXSID80524734,"3,3,4,4,4-Pentafluoro-2-hydrazinyl-2-hydroxybutanehydrazide",,,,52.55,,,,,
89972-15-6,DTXSID80524734,"3,3,4,4,4-Pentafluoro-2-hydrazinyl-2-hydroxybutanehydrazide",,,,4.943,,,,,
91935-84-1,DTXSID10694671,"3,3,4,4,4-Pentafluoro-2-hydroxy-2-(2-methylphenyl)butanoic acid",,,,782.4,,,,,
91935-84-1,DTXSID10694671,"3,3,4,4,4-Pentafluoro-2-hydroxy-2-(2-methylphenyl)butanoic acid",,,,29070,,,,,
91935-84-1,DTXSID10694671,"3,3,4,4,4-Pentafluoro-2-hydroxy-2-(2-methylphenyl)butanoic acid",,,,52.55,,,,,
91935-84-1,DTXSID10694671,"3,3,4,4,4-Pentafluoro-2-hydroxy-2-(2-methylphenyl)butanoic acid",,,,4.943,,,,,
761396-79-6,DTXSID401023243,"3,3,4,4,4-Pentafluoro-2-methylbutan-2-amine",,,,52.55,,,,,
761396-79-6,DTXSID401023243,"3,3,4,4,4-Pentafluoro-2-methylbutan-2-amine",,,,4.943,,,,,
374-46-9,DTXSID70597472,"3,3,4,4,4-Pentafluoro-2-methylbutan-2-ol",,,,52.55,,,,,
374-46-9,DTXSID70597472,"3,3,4,4,4-Pentafluoro-2-methylbutan-2-ol",,,,4.943,,,,,
111160-49-7,DTXSID40763445,"3,3,4,4,4-Pentafluoro-2-methylbutanal",,,,52.55,,,,,
111160-49-7,DTXSID40763445,"3,3,4,4,4-Pentafluoro-2-methylbutanal",,,,4.943,,,,,
824411-01-0,DTXSID10837849,"3,3,4,4,4-Pentafluoro-2-methylidenebutanoyl chloride",,,,52.55,,,,,
824411-01-0,DTXSID10837849,"3,3,4,4,4-Pentafluoro-2-methylidenebutanoyl chloride",,,,4.943,,,,,
1882109-58-1,DTXSID20896568,"Perfluoro-2,2-diethylbutanoic acid",,,,29070,,,,,
1882109-58-1,DTXSID20896568,"Perfluoro-2,2-diethylbutanoic acid",,,,52.55,,,,,
1882109-58-1,DTXSID20896568,"Perfluoro-2,2-diethylbutanoic acid",,,,782.4,,,,,
374-27-6,DTXSID80190837,"3,3,4,4,4-Pentafluorobut-1-ene",,,,52.55,,,,,
374-27-6,DTXSID80190837,"3,3,4,4,4-Pentafluorobut-1-ene",,,,4.943,,,,,
1781334-71-1,DTXSID001022900,"3,3,4,4,4-Pentafluorobutan-2-amine",,,,52.55,,,,,
1781334-71-1,DTXSID001022900,"3,3,4,4,4-Pentafluorobutan-2-amine",,,,4.943,,,,,
52519-51-4,DTXSID2068763,"3,3,4,4,4-Pentafluorobutyl methacrylate",,,,52.55,,,,,
52519-51-4,DTXSID2068763,"3,3,4,4,4-Pentafluorobutyl methacrylate",,,,4.943,,,,,
29640-25-3,DTXSID50557610,"3,3,4,4,4-Pentafluorobutyl thiocyanate",,,,52.55,,,,,
29640-25-3,DTXSID50557610,"3,3,4,4,4-Pentafluorobutyl thiocyanate",,,,4.943,,,,,
34649-46-2,DTXSID90526567,"3,3,4,4,5,5-Hexafluoro-1,2-bis(trifluoromethyl)cyclopent-1-ene",,,,52.55,,,,,
34649-46-2,DTXSID90526567,"3,3,4,4,5,5-Hexafluoro-1,2-bis(trifluoromethyl)cyclopent-1-ene",,,,4.943,,,,,
1759-61-1,DTXSID20613878,"3,3,4,4,5,5-Hexafluoro-1,2-dimethoxycyclopent-1-ene",,,,52.55,,,,,
1759-61-1,DTXSID20613878,"3,3,4,4,5,5-Hexafluoro-1,2-dimethoxycyclopent-1-ene",,,,4.943,,,,,
82727-20-6,DTXSID70609600,"3,3,4,4,5,5-Hexafluoro-1,2lambda~6~,6lambda~6~-oxadithiane-2,2,6,6-tetrone",,,,52.55,,,,,
82727-20-6,DTXSID70609600,"3,3,4,4,5,5-Hexafluoro-1,2lambda~6~,6lambda~6~-oxadithiane-2,2,6,6-tetrone",,,,4.943,,,,,
4556-39-2,DTXSID80785328,"3,3,4,4,5,5-Hexafluoro-6-imino-3,4,5,6-tetrahydropyridin-2-amine",,,,29070,,,,,
4556-39-2,DTXSID80785328,"3,3,4,4,5,5-Hexafluoro-6-imino-3,4,5,6-tetrahydropyridin-2-amine",,,,52.55,,,,,
4556-39-2,DTXSID80785328,"3,3,4,4,5,5-Hexafluoro-6-imino-3,4,5,6-tetrahydropyridin-2-amine",,,,4.943,,,,,
4556-39-2,DTXSID80785328,"3,3,4,4,5,5-Hexafluoro-6-imino-3,4,5,6-tetrahydropyridin-2-amine",,,,782.4,,,,,
3726-32-7,DTXSID90301795,"3,3,4,4,5,5-hexafluoroheptane-2,6-diol",,,,29070,,,,,
3726-32-7,DTXSID90301795,"3,3,4,4,5,5-hexafluoroheptane-2,6-diol",,,,52.55,,,,,
3726-32-7,DTXSID90301795,"3,3,4,4,5,5-hexafluoroheptane-2,6-diol",,,,4.943,,,,,
3726-32-7,DTXSID90301795,"3,3,4,4,5,5-hexafluoroheptane-2,6-diol",,,,782.4,,,,,
702-35-2,DTXSID90502609,"3,3,4,4,5,5-Hexafluorooxolan-2-one",,,,52.55,,,,,
702-35-2,DTXSID90502609,"3,3,4,4,5,5-Hexafluorooxolan-2-one",,,,4.943,,,,,
41131-07-1,DTXSID40896207,"3,3,4,4,5,5,5-Heptafluoro-1-(3-methyl-1,3-benzothiazol-2(3H)-ylidene)-2-pentanone",,,,29070,,,,,
41131-07-1,DTXSID40896207,"3,3,4,4,5,5,5-Heptafluoro-1-(3-methyl-1,3-benzothiazol-2(3H)-ylidene)-2-pentanone",,,,782.4,,,,,
89810-85-5,DTXSID30526480,"3,3,4,4,5,5,5-Heptafluoro-1-(pyrrolidin-1-yl)-2-(trifluoromethyl)pentan-1-one",,,,52.55,,,,,
89810-85-5,DTXSID30526480,"3,3,4,4,5,5,5-Heptafluoro-1-(pyrrolidin-1-yl)-2-(trifluoromethyl)pentan-1-one",,,,29070,,,,,
